"","dataset","Method","Correlation","heritability","no_QTN","x_ordered","dataset_ordered"
"467","test","svm",0.138778053762908,"0.25","25","25","test"
"468","test","svm",0.147187051362866,"0.25","25","25","test"
"469","test","svm",0.104102187974782,"0.25","25","25","test"
"470","test","svm",0.111407598693172,"0.25","25","25","test"
"471","test","svm",0.00753606360663574,"0.25","25","25","test"
"472","test","svm",0.174724627170699,"0.25","25","25","test"
"473","test","svm",0.148301900012515,"0.25","25","25","test"
"474","test","svm",0.0242988348493304,"0.25","25","25","test"
"475","test","svm",0.178540219246243,"0.25","25","25","test"
"476","test","svm",0.142901699925603,"0.25","25","25","test"
"477","test","svm",0.0383691556862194,"0.25","25","25","test"
"478","test","svm",0.0381214293489162,"0.25","25","25","test"
"479","test","svm",0.00169856065889877,"0.25","25","25","test"
"480","test","svm",1.83294259581891e-06,"0.25","25","25","test"
"481","train","mas_glm",0.240888180733697,"0.25","50","50","train"
"482","train","mas_glm",0.313789334523368,"0.25","50","50","train"
"483","train","mas_glm",0.385427888707964,"0.25","50","50","train"
"484","train","mas_glm",0.340290567064666,"0.25","50","50","train"
"485","train","mas_glm",0.233669123366941,"0.25","50","50","train"
"486","train","mas_glm",0.483640932848944,"0.25","50","50","train"
"487","train","mas_glm",0.0358008137879868,"0.25","50","50","train"
"488","train","mas_glm",0.392844339501603,"0.25","50","50","train"
"489","train","mas_glm",0.17744685967407,"0.25","50","50","train"
"490","train","mas_glm",0.332729001200091,"0.25","50","50","train"
"491","train","mas_glm",0.329373801856062,"0.25","50","50","train"
"492","train","mas_glm",0.36802572000913,"0.25","50","50","train"
"493","train","mas_glm",0.493035579235819,"0.25","50","50","train"
"494","train","mas_glm",0.350879617799446,"0.25","50","50","train"
"495","train","mas_glm",0.16306894286912,"0.25","50","50","train"
"496","train","mas_glm",0.368255203380861,"0.25","50","50","train"
"497","train","mas_glm",0.295663213200973,"0.25","50","50","train"
"498","train","mas_glm",0.148257209935822,"0.25","50","50","train"
"499","train","mas_glm",0.212471089449565,"0.25","50","50","train"
"500","train","mas_glm",0.252004399357785,"0.25","50","50","train"
"501","train","mas_glm",0.303114720435733,"0.25","50","50","train"
"502","train","mas_glm",0.354362620830729,"0.25","50","50","train"
"503","train","mas_glm",0.264109964116807,"0.25","50","50","train"
"504","train","mas_glm",0.275810075571057,"0.25","50","50","train"
"505","train","mas_glm",0.183020246129425,"0.25","50","50","train"
"506","train","mas_glm",0.142025001148689,"0.25","50","50","train"
"507","train","mas_glm",0.193044276058386,"0.25","50","50","train"
"508","train","mas_glm",0.0459147153522608,"0.25","50","50","train"
"509","train","mas_glm",0.582874236914727,"0.25","50","50","train"
"510","train","mas_glm",0.255880067946452,"0.25","50","50","train"
"511","test","mas_glm",0.141888325878979,"0.25","50","50","test"
"512","test","mas_glm",0.161401287571632,"0.25","50","50","test"
"513","test","mas_glm",0.342306564565837,"0.25","50","50","test"
"514","test","mas_glm",0.278098958883493,"0.25","50","50","test"
"515","test","mas_glm",0.243997911805032,"0.25","50","50","test"
"516","test","mas_glm",0.28104637139533,"0.25","50","50","test"
"517","test","mas_glm",0.073838578735546,"0.25","50","50","test"
"518","test","mas_glm",0.204104182376854,"0.25","50","50","test"
"519","test","mas_glm",0.246780834969654,"0.25","50","50","test"
"520","test","mas_glm",0.219904119394614,"0.25","50","50","test"
"521","test","mas_glm",0.22287881129776,"0.25","50","50","test"
"522","test","mas_glm",0.379146947942852,"0.25","50","50","test"
"523","test","mas_glm",0.507557993592131,"0.25","50","50","test"
"524","test","mas_glm",0.338886043341908,"0.25","50","50","test"
"525","test","mas_glm",0.203966893077522,"0.25","50","50","test"
"526","test","mas_glm",0.476006001033427,"0.25","50","50","test"
"527","test","mas_glm",0.108600533393526,"0.25","50","50","test"
"528","test","mas_glm",0.11927606099577,"0.25","50","50","test"
"529","test","mas_glm",0.188168271896158,"0.25","50","50","test"
"530","test","mas_glm",0.233108078239652,"0.25","50","50","test"
"531","test","mas_glm",0.375166189135625,"0.25","50","50","test"
"532","test","mas_glm",0.29260149760914,"0.25","50","50","test"
"533","test","mas_glm",0.0900691605988446,"0.25","50","50","test"
"534","test","mas_glm",0.210150391839708,"0.25","50","50","test"
"535","test","mas_glm",0.0732316521029837,"0.25","50","50","test"
"536","test","mas_glm",0.209061473249291,"0.25","50","50","test"
"537","test","mas_glm",0.18594865325095,"0.25","50","50","test"
"538","test","mas_glm",0.0660933933677634,"0.25","50","50","test"
"539","test","mas_glm",0.628048808626164,"0.25","50","50","test"
"540","test","mas_glm",0.408841173733871,"0.25","50","50","test"
"541","train","mas_gblup",0.398433385569809,"0.25","50","50","train"
"542","train","mas_gblup",0.328580428369269,"0.25","50","50","train"
"543","train","mas_gblup",0.4197845885044,"0.25","50","50","train"
"544","train","mas_gblup",0.566398336689944,"0.25","50","50","train"
"545","train","mas_gblup",0.432251226346248,"0.25","50","50","train"
"546","train","mas_gblup",0.609594240382753,"0.25","50","50","train"
"547","train","mas_gblup",0.165807347884375,"0.25","50","50","train"
"548","train","mas_gblup",0.429362140937837,"0.25","50","50","train"
"549","train","mas_gblup",0.485795907612548,"0.25","50","50","train"
"550","train","mas_gblup",0.536307543983783,"0.25","50","50","train"
"551","train","mas_gblup",0.567251164908143,"0.25","50","50","train"
"552","train","mas_gblup",0.52721907517033,"0.25","50","50","train"
"553","train","mas_gblup",0.637742049416205,"0.25","50","50","train"
"554","train","mas_gblup",0.477673731508542,"0.25","50","50","train"
"555","train","mas_gblup",0.416173661133017,"0.25","50","50","train"
"556","train","mas_gblup",0.406680969436339,"0.25","50","50","train"
"557","train","mas_gblup",0.470446558857464,"0.25","50","50","train"
"558","train","mas_gblup",0.385977064145618,"0.25","50","50","train"
"559","train","mas_gblup",0.450281192253718,"0.25","50","50","train"
"560","train","mas_gblup",0.4487537719616,"0.25","50","50","train"
"561","train","mas_gblup",0.425590568194415,"0.25","50","50","train"
"562","train","mas_gblup",0.595614345694022,"0.25","50","50","train"
"563","train","mas_gblup",0.49314760100064,"0.25","50","50","train"
"564","train","mas_gblup",0.492376872747828,"0.25","50","50","train"
"565","train","mas_gblup",0.289777640735673,"0.25","50","50","train"
"566","train","mas_gblup",0.456131538997237,"0.25","50","50","train"
"567","train","mas_gblup",0.523557897418535,"0.25","50","50","train"
"568","train","mas_gblup",0.423132745970814,"0.25","50","50","train"
"569","train","mas_gblup",0.673052967361284,"0.25","50","50","train"
"570","train","mas_gblup",0.426133405249843,"0.25","50","50","train"
"571","test","mas_gblup",0.195600083776673,"0.25","50","50","test"
"572","test","mas_gblup",0.17066966888698,"0.25","50","50","test"
"573","test","mas_gblup",0.354948151290069,"0.25","50","50","test"
"574","test","mas_gblup",0.551024345660792,"0.25","50","50","test"
"575","test","mas_gblup",0.328445845415058,"0.25","50","50","test"
"576","test","mas_gblup",0.312348864517233,"0.25","50","50","test"
"577","test","mas_gblup",0.140957138361608,"0.25","50","50","test"
"578","test","mas_gblup",0.227762959144748,"0.25","50","50","test"
"579","test","mas_gblup",0.270270899635646,"0.25","50","50","test"
"580","test","mas_gblup",0.466922769188014,"0.25","50","50","test"
"581","test","mas_gblup",0.328371177591146,"0.25","50","50","test"
"582","test","mas_gblup",0.361894438459605,"0.25","50","50","test"
"583","test","mas_gblup",0.579834072944614,"0.25","50","50","test"
"584","test","mas_gblup",0.397479696402354,"0.25","50","50","test"
"585","test","mas_gblup",0.446506679781475,"0.25","50","50","test"
"586","test","mas_gblup",0.495748541906321,"0.25","50","50","test"
"587","test","mas_gblup",0.214014783193252,"0.25","50","50","test"
"588","test","mas_gblup",0.303188387571784,"0.25","50","50","test"
"589","test","mas_gblup",0.388889092584128,"0.25","50","50","test"
"590","test","mas_gblup",0.289494409529576,"0.25","50","50","test"
"591","test","mas_gblup",0.487804338119125,"0.25","50","50","test"
"592","test","mas_gblup",0.445071962794501,"0.25","50","50","test"
"593","test","mas_gblup",0.306221450138028,"0.25","50","50","test"
"594","test","mas_gblup",0.25824002806153,"0.25","50","50","test"
"595","test","mas_gblup",0.125804334801023,"0.25","50","50","test"
"596","test","mas_gblup",0.54844938994737,"0.25","50","50","test"
"597","test","mas_gblup",0.461995642792656,"0.25","50","50","test"
"598","test","mas_gblup",0.300231655984572,"0.25","50","50","test"
"599","test","mas_gblup",0.653552550696193,"0.25","50","50","test"
"600","test","mas_gblup",0.456090573842684,"0.25","50","50","test"
"601","train","gs",0.374591364520552,"0.25","50","50","train"
"602","train","gs",0.445088994783802,"0.25","50","50","train"
"603","train","gs",0.302211167637594,"0.25","50","50","train"
"604","train","gs",0.2385586444316,"0.25","50","50","train"
"605","train","gs",0.219083435115691,"0.25","50","50","train"
"606","train","gs",0.246639087237602,"0.25","50","50","train"
"607","train","gs",0.223909123222207,"0.25","50","50","train"
"608","train","gs",0.253212532062117,"0.25","50","50","train"
"609","train","gs",0.330811325024489,"0.25","50","50","train"
"610","train","gs",0.262840587506531,"0.25","50","50","train"
"611","train","gs",0.304789894062136,"0.25","50","50","train"
"612","train","gs",0.184698076921166,"0.25","50","50","train"
"613","train","gs",0.156395558523531,"0.25","50","50","train"
"614","train","gs",0.222910842366602,"0.25","50","50","train"
"615","train","gs",0.262024914948813,"0.25","50","50","train"
"616","train","gs",0.204087868712458,"0.25","50","50","train"
"617","train","gs",0.262210843898087,"0.25","50","50","train"
"618","train","gs",0.250135555167133,"0.25","50","50","train"
"619","train","gs",0.245792753924166,"0.25","50","50","train"
"620","train","gs",0.213199493787857,"0.25","50","50","train"
"621","train","gs",0.408003919178113,"0.25","50","50","train"
"622","train","gs",0.23499459023497,"0.25","50","50","train"
"623","train","gs",0.434250178893022,"0.25","50","50","train"
"624","train","gs",0.244506337009041,"0.25","50","50","train"
"625","train","gs",0.510947667270725,"0.25","50","50","train"
"626","train","gs",0.336593648296175,"0.25","50","50","train"
"627","train","gs",0.331342225738846,"0.25","50","50","train"
"628","train","gs",0.375083179537477,"0.25","50","50","train"
"629","train","gs",0.0823236620807207,"0.25","50","50","train"
"630","train","gs",0.218166651812665,"0.25","50","50","train"
"631","test","gs",0.163676719203244,"0.25","50","50","test"
"632","test","gs",0.377770065782161,"0.25","50","50","test"
"633","test","gs",0.119226891227798,"0.25","50","50","test"
"634","test","gs",0.320238449551748,"0.25","50","50","test"
"635","test","gs",0.0792836280880399,"0.25","50","50","test"
"636","test","gs",0.0141232275555862,"0.25","50","50","test"
"637","test","gs",0.0979952235493646,"0.25","50","50","test"
"638","test","gs",0.0963120919196966,"0.25","50","50","test"
"639","test","gs",0.0299116039679145,"0.25","50","50","test"
"640","test","gs",0.203595251591272,"0.25","50","50","test"
"641","test","gs",0.145999100188982,"0.25","50","50","test"
"642","test","gs",0.0266276285829937,"0.25","50","50","test"
"643","test","gs",0.0789318806011786,"0.25","50","50","test"
"644","test","gs",0.103602743000751,"0.25","50","50","test"
"645","test","gs",0.254448382740209,"0.25","50","50","test"
"646","test","gs",0.194465207200335,"0.25","50","50","test"
"647","test","gs",0.199443188925703,"0.25","50","50","test"
"648","test","gs",0.180156315566643,"0.25","50","50","test"
"649","test","gs",0.205938181561156,"0.25","50","50","test"
"650","test","gs",0.0859839796106632,"0.25","50","50","test"
"651","test","gs",0.389322922516006,"0.25","50","50","test"
"652","test","gs",0.190345515728536,"0.25","50","50","test"
"653","test","gs",0.346028987744829,"0.25","50","50","test"
"654","test","gs",0.0317050701691993,"0.25","50","50","test"
"655","test","gs",0.336774233016223,"0.25","50","50","test"
"656","test","gs",0.411771553371133,"0.25","50","50","test"
"657","test","gs",0.294692592316396,"0.25","50","50","test"
"658","test","gs",0.238475090042307,"0.25","50","50","test"
"659","test","gs",0.0720241411175565,"0.25","50","50","test"
"660","test","gs",0.0908329544718795,"0.25","50","50","test"
"661","train","svm",0.258158528427757,"0.25","50","50","train"
"662","train","svm",0.293227885587195,"0.25","50","50","train"
"663","train","svm",0.283416944800126,"0.25","50","50","train"
"664","train","svm",0.281980679297514,"0.25","50","50","train"
"665","train","svm",0.272795910482517,"0.25","50","50","train"
"666","train","svm",0.269178508638798,"0.25","50","50","train"
"667","train","svm",0.311283905986387,"0.25","50","50","train"
"668","train","svm",0.315800098412028,"0.25","50","50","train"
"669","train","svm",0.309152440559072,"0.25","50","50","train"
"670","train","svm",0.269240348241076,"0.25","50","50","train"
"671","train","svm",0.242941883989193,"0.25","50","50","train"
"672","train","svm",0.276254675596477,"0.25","50","50","train"
"673","train","svm",0.306109293329134,"0.25","50","50","train"
"674","train","svm",0.220018258401107,"0.25","50","50","train"
"675","train","svm",0.326077103286441,"0.25","50","50","train"
"676","train","svm",0.237753883990531,"0.25","50","50","train"
"677","train","svm",0.215999712834339,"0.25","50","50","train"
"678","train","svm",0.274790841391302,"0.25","50","50","train"
"679","train","svm",0.340737365776853,"0.25","50","50","train"
"680","train","svm",0.345185279502435,"0.25","50","50","train"
"681","train","svm",0.344397866567745,"0.25","50","50","train"
"682","train","svm",0.321766091146071,"0.25","50","50","train"
"683","train","svm",0.37656368988406,"0.25","50","50","train"
"684","train","svm",0.271798288010312,"0.25","50","50","train"
"685","train","svm",0.372068881631408,"0.25","50","50","train"
"686","train","svm",0.311583639260065,"0.25","50","50","train"
"687","train","svm",0.285605688504588,"0.25","50","50","train"
"688","train","svm",0.362581134277588,"0.25","50","50","train"
"689","train","svm",0.276711605284382,"0.25","50","50","train"
"690","train","svm",0.313708888521771,"0.25","50","50","train"
"691","test","svm",0.0549254904254251,"0.25","50","50","test"
"692","test","svm",0.0937227145517049,"0.25","50","50","test"
"693","test","svm",0.0418864921142887,"0.25","50","50","test"
"694","test","svm",0.112131928820257,"0.25","50","50","test"
"695","test","svm",0.0698152170440619,"0.25","50","50","test"
"696","test","svm",0.0310418029627178,"0.25","50","50","test"
"697","test","svm",0.0109520410692628,"0.25","50","50","test"
"698","test","svm",0.111929878913341,"0.25","50","50","test"
"699","test","svm",0.0636695411958188,"0.25","50","50","test"
"700","test","svm",0.0272769747757461,"0.25","50","50","test"
